valid_start,AIR_TEMP,AIR_TEMP_MAX,AIR_TEMP_MIN,PRCP,total_demand
2015-05-02 22:00:00,10.345945945945946,12.487837837837839,10.26081081081081,0.005479452054794521,9454.68
2015-05-02 23:00:00,12.45945945945946,14.355405405405405,12.285135135135135,0.0,9288.54
2015-05-03 00:00:00,14.22837837837838,15.710810810810809,13.912162162162161,0.0,9976.369999999999
2015-05-03 01:00:00,15.30135135135135,16.57972972972973,14.962162162162162,0.0027397260273972603,9275.720000000001
2015-05-03 02:00:00,16.1472972972973,17.166216216216217,15.683783783783783,0.008219178082191782,8572.34
2015-05-03 03:00:00,16.522972972972973,17.444594594594594,16.037837837837838,0.0027397260273972603,8023.49
2015-05-03 04:00:00,16.805405405405406,17.472972972972972,16.30675675675676,0.0,7725.54
2015-05-03 05:00:00,16.82702702702703,17.21891891891892,16.1,0.005479452054794521,7614.09
2015-05-03 06:00:00,16.35945945945946,16.62162162162162,15.182432432432432,0.00821917808219178,7701.889999999999
2015-05-03 07:00:00,15.244594594594593,15.350000000000001,13.13783783783784,0.0,8120.35
2015-05-03 08:00:00,13.18918918918919,13.32162162162162,11.817567567567568,0.0,8456.33
2015-05-03 09:00:00,11.994594594594595,12.233783783783784,10.90135135135135,0.0,8779.74
2015-05-03 10:00:00,11.213513513513513,11.475675675675676,10.17837837837838,0.0,8981.66
2015-05-03 11:00:00,10.494594594594595,10.812162162162162,9.56081081081081,0.0027397260273972603,8976.95
2015-05-03 12:00:00,9.89054054054054,10.254054054054054,9.124324324324325,0.0,8879.91
2015-05-03 13:00:00,9.47972972972973,9.866216216216216,8.697297297297297,0.0027397260273972603,8786.470000000001
2015-05-03 14:00:00,9.131081081081081,9.46081081081081,8.244594594594595,0.005479452054794521,8729.35
2015-05-03 15:00:00,8.59189189189189,8.978378378378379,7.887837837837838,0.0027397260273972603,8704.41
2015-05-03 16:00:00,8.35135135135135,8.814864864864864,7.64054054054054,0.0027397260273972603,8969.41
2015-05-03 17:00:00,8.07027027027027,8.6,7.422972972972972,0.005479452054794521,9496.369999999999
2015-05-03 18:00:00,7.981081081081081,8.46891891891892,7.460810810810811,0.0,10457.279999999999
2015-05-03 19:00:00,7.9270270270270276,8.395945945945945,7.444594594594594,0.005479452054794521,11254.349999999999
2015-05-03 20:00:00,7.931506849315069,8.453424657534248,7.534246575342466,0.0027397260273972603,10893.52
2015-05-03 21:00:00,7.964383561643835,9.454794520547946,7.690410958904109,0.005479452054794521,10502.94
2015-05-03 22:00:00,9.427397260273974,12.057534246575344,9.299999999999999,0.0,9956.32
2015-05-03 23:00:00,11.983783783783784,14.51891891891892,11.85135135135135,0.0,9546.880000000001
2015-05-04 00:00:00,14.378378378378379,16.77567567567568,14.13783783783784,0.0,10109.57
2015-05-04 01:00:00,16.42162162162162,18.38918918918919,16.15135135135135,0.0,9445.880000000001
2015-05-04 02:00:00,18.00945945945946,19.558108108108108,17.660810810810812,0.0,8736.69
2015-05-04 03:00:00,19.14054054054054,20.244594594594595,18.743243243243242,0.0,8160.29
2015-05-04 04:00:00,19.71891891891892,20.38108108108108,19.13243243243243,0.005479452054794521,7938.360000000001
2015-05-04 05:00:00,19.705405405405408,20.08648648648649,19.054054054054053,0.0,7997.48
2015-05-04 06:00:00,19.28648648648649,19.506756756756758,18.022972972972973,0.0,8617.970000000001
